Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Chapel Hill Country Club,https://www.chapelhillcountryclub.com/,Chapel Hill,NC,Country Club,pickleball; tennis,Unclear,6,"our world-class Racquet Facilities and Programming: ✦ 10 clay courts, 2 hard courts, and 6 pickleball courts (recently renovated!) ✦ Weekly clinics for all levels, from beginners to competitive play",,,,pgritton@chapelhill-cc.com,,,,,,,,chapelhill-cc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.chapelhillcountryclub.com/ | https://www.chapelhillcountryclub.com/membership | https://www.chapelhillcountryclub.com/contact_us | https://www.chapelhillcountryclub.com/tennis | https://www.chapelhillcountryclub.com/default.aspx,Playwright,https://chapelhillcountryclub.com,https://www.chapelhillcountryclub.com/,
Charlotte Badminton Club,https://charlottebadminton.org/,Charlotte,NC,Private Club,badminton,Unclear,,,,,,,,,,,,,,charlottebadminton.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://charlottebadminton.org/,Playwright,https://charlottebadminton.org,https://charlottebadminton.org/,
Charlotte Basketball,https://www.charlottebasketballperformance.com/,,NC,Unknown,basketball,Unclear,,,,,,bill@charlottebasketballperformance.com,,,,,,,,charlottebasketballperformance.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: phone. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.charlottebasketballperformance.com/ | https://www.charlottebasketballperformance.com/about | https://www.charlottebasketballperformance.com/contact,Playwright,https://charlottebasketballperformance.com,https://www.charlottebasketballperformance.com/,
Charlotte City Tennis,https://www.charlottecitytennis.com/,Charlotte,NC,Racquet / Tennis Club,pickleball; tennis,Unclear,3,and superb customer service. Book a Class Learn More about CCT 8+ YEARS SERVING CHARLOTTE 3 COURT LOCATIONS USPTA CERTIFIED STAFF OUR PROGRAMS SOMETHING FOR EVERY PLAYER Whether you're pi,,,,ladders@charlottecitytennis.com,,,,,,,,charlottecitytennis.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.charlottecitytennis.com/ | https://www.charlottecitytennis.com/about-us | https://www.charlottecitytennis.com/staff | https://www.charlottecitytennis.com/tennis-ladders-program | https://www.charlottecitytennis.com/adults | https://www.charlottecitytennis.com/juniors,Playwright,https://charlottecitytennis.com,https://www.charlottecitytennis.com/,
Charlotte Eagles,https://www.charlotteeagles.com/,Charlotte,NC,College / University,pickleball,Unclear,,,Spencer,Lewis,Executive Director,slewis@charlotteeagles.com,info@charlotteeagles.com,,,,,,,charlotteeagles.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.charlotteeagles.com/ | https://www.charlotteeagles.com/staff | https://www.charlotteeagles.com/about-us | https://www.charlotteeagles.com/residency | https://www.charlotteeagles.com/camps,Playwright,https://charlotteeagles.com,https://www.charlotteeagles.com/,
Charlotte Squash Club,https://charlottesquashclub.com/,Charlotte,NC,Racquet / Tennis Club,pickleball; tennis; squash,Unclear,,,,,,,info@charlottesquashclub.com,,,,,,,charlottesquashclub.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://charlottesquashclub.com/ | https://charlottesquashclub.com/about-charlotte-squash-club/ | https://charlottesquashclub.com/our-team/ | https://charlottesquashclub.com/membership-information/ | https://charlottesquashclub.com/contact-us/ | https://charlottesquashclub.com/juniors-program/ | https://charlottesquashclub.com/juniors-program/summer-camps/,Playwright,https://charlottesquashclub.com,https://charlottesquashclub.com/,
"Charlotte Table Tennis Club, Inc.",https://ttcharlotte.org/,,NC,Racquet / Tennis Club,tennis,Unclear,,,Bill,Englebreth,President,,,bill@ttcharlotte.org,bill.englebreth@ttcharlotte.org,billenglebreth@ttcharlotte.org,benglebreth@ttcharlotte.org,b.englebreth@ttcharlotte.org,bille@ttcharlotte.org,ttcharlotte.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: mention. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.",https://ttcharlotte.org/ | https://ttcharlotte.org/Leadership,Playwright,https://ttcharlotte.org,https://ttcharlotte.org/,
Charlotte Tennis Association,https://charlottetennisassociation.com/,,NC,Racquet / Tennis Club,tennis,Unclear,6,Mecklenburg County Park and Recreation · Alexander Street Park – 803 Seigle Point Drive: 6 courts – no lights · Colonel Beatty Park – 4330 Weddington Road: 6 ... Hornets Nest Park · Jeff,,,,,,,,,,,,charlottetennisassociation.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://charlottetennisassociation.com/ | https://charlottetennisassociation.com/contact/ | https://charlottetennisassociation.com/about/ | https://charlottetennisassociation.com/staff-directory/ | https://charlottetennisassociation.com/about/awards/ | https://charlottetennisassociation.com/usta-junior-team-tennis/local-regulations/ | https://charlottetennisassociation.com/usta-junior-team-tennis-program-resources/,Playwright,https://charlottetennisassociation.com,https://charlottetennisassociation.com/,
"Church Family- Stanley, NC",https://www.fpcstanley.org/,Stanley,NC,College / University,pickleball; volleyball,Unclear,,,,,,,info@fpcstanley.org,,,,,,,fpcstanley.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.fpcstanley.org/ | https://www.fpcstanley.org/kids-youth | https://www.fpcstanley.org/about | https://www.fpcstanley.org/staff-leaders | https://www.fpcstanley.org/contact-us | https://www.fpcstanley.org/about-soar | https://www.fpcstanley.org/childrens-summer,Playwright,https://fpcstanley.org,https://www.fpcstanley.org/,
Cleveland County Health Department,https://clevelandcountyhdnc.com/,Shelby,NC,Unknown,basketball; racquetball; handball,Unclear,,,,,,,,,,,,,,clevelandcountyhdnc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://clevelandcountyhdnc.com/ | https://clevelandcountyhdnc.com/about/index.php | https://clevelandcountyhdnc.com/about/chsboard.php | https://clevelandcountyhdnc.com/about/our_providers.php | https://clevelandcountyhdnc.com/about/accessibility.php | https://clevelandcountyhdnc.com/about/inclement_weather.php | https://clevelandcountyhdnc.com/programs___services/index.php,Playwright,https://clevelandcountyhdnc.com,https://clevelandcountyhdnc.com/,
Cleveland County YMCA,https://www.clevecoymca.org/,Shelby,NC,YMCA / JCC,volleyball,Unclear,26,UP EX SCHEDULE> FINANCIAL ASSISTANCE APPLICATION> SWIM LESSONS> RUBY C. HUNT YMCA SUMMER 2026 COURT SCHEDULE> NOT A PLACE. A PURPOSE. YOUTH DEVELOPMENT HEALTHY LIVING SOCIAL RESPONSIBILTY J,,,,,,,,,,,,clevecoymca.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).",https://www.clevecoymca.org/ | https://www.clevecoymca.org/branch/rutherford | https://www.clevecoymca.org/programs | https://www.clevecoymca.org/memberships | https://www.clevecoymca.org/healthy-aging | https://www.clevecoymca.org/home/more/team | https://www.clevecoymca.org/home/more/joinourteam,Playwright,https://clevecoymca.org,https://www.clevecoymca.org/,
Clinton Swim and Tennis Club,https://clinton.membersplash.com/,,NC,Racquet / Tennis Club,tennis,Unclear,,,,,,,,,,,,,,clinton.membersplash.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://clinton.membersplash.com/ | https://clinton.membersplash.com/membership/payments/ | https://clinton.membersplash.com/membership/join/,Playwright,https://clinton.membersplash.com,https://clinton.membersplash.com/,
Club Buckets,https://www.clubbuckets.com/,Cornelius,NC,Health Club,basketball,Unclear,,,,,,,,,,,,,,clubbuckets.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.clubbuckets.com/ | https://www.clubbuckets.com/contact,Playwright,https://clubbuckets.com,https://www.clubbuckets.com/,
Clyde A. Erwin High School,https://caehs.buncombeschools.org/,Asheville,NC,School,basketball; volleyball,Unclear,,,,,,,,,,,,,,caehs.buncombeschools.org,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://caehs.buncombeschools.org/ | https://caehs.buncombeschools.org/o/caehs/page/our-school,Playwright,https://caehs.buncombeschools.org,https://caehs.buncombeschools.org/,
Coach Siddle Basketball Camp,https://www.coachsiddlecamps.com/,Wilmington,NC,College / University,tennis; basketball; volleyball,Unclear,,,,,,coachsiddlecamps@gmail.com,,,,,,,,coachsiddlecamps.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.coachsiddlecamps.com/ | https://www.coachsiddlecamps.com/staff/ | https://www.coachsiddlecamps.com/facilities-directions/ | https://www.coachsiddlecamps.com/contact-us/,Playwright,https://coachsiddlecamps.com,https://www.coachsiddlecamps.com/,
Coastal Tennis NC,https://coastaltennisnc.com/,Hampstead,NC,Racquet / Tennis Club,tennis,Unclear,,,,,,rick@coastaltennisnc.com,,,,,,,,coastaltennisnc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://coastaltennisnc.com/ | https://coastaltennisnc.com/contact/,Playwright,https://coastaltennisnc.com,https://coastaltennisnc.com/,
Coharie Country Club,https://www.cohariecc.com/,Clinton,NC,Country Club,tennis,Unclear,,,,,,,info@cohariecc.com,,,,,,,cohariecc.com,Needs Review,"Court sports and paid access found, but indoor/outdoor not stated. NC location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).",https://www.cohariecc.com/ | https://www.cohariecc.com/about | https://www.cohariecc.com/our-team | https://www.cohariecc.com/membership | https://www.cohariecc.com/contact,Playwright,https://cohariecc.com,https://www.cohariecc.com/,
