Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Walnut Creek Arts + Rec,https://walnutcreekartsrec.org,Walnut Creek,CA,School,pickleball; tennis; basketball; volleyball; badminton,Indoor and outdoor,2,"ty has one main basketball/volleyball court, with three smaller side basketball courts or two volleyball courts. The bleachers hold 200 people.",,,,,,,,,,,,walnutcreekartsrec.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program). Retrieved by Scrapling Fetcher after Playwright failed.,https://walnutcreekartsrec.org | https://walnutcreekartsrec.org/about/contact-us | https://walnutcreekartsrec.org/about/get-involved | https://walnutcreekartsrec.org/programs-activities | https://walnutcreekartsrec.org/programs-activities/registration | https://walnutcreekartsrec.org/programs-activities/registration/arts-rec-activity-guide | https://walnutcreekartsrec.org/programs-activities/registration/class-locations,Scrapling Fetcher,https://walnutcreekartsrec.org,https://www.walnutcreekartsrec.org/,Playwright failed: HTTP 403 for https://www.walnutcreekartsrec.org
Walnut Creek Pickleball,https://www.walnutcreekpickleball.net/,Walnut Creek,CA,Pickleball Club,pickleball; tennis; padel,Indoor and outdoor,16,"TURED COURT Willow Pass Community Park Best Overall Public 2748 E Olivera Rd, Concord, CA 16 Courts Lighted Asphalt Parking Restrooms Active All Day This is the center of gravity for pickle",,,,jaztuck@gmail.com,,,,,,,,walnutcreekpickleball.net,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.walnutcreekpickleball.net/ | https://www.walnutcreekpickleball.net/pickleball-courts-contra-costa | https://www.walnutcreekpickleball.net/concord-pickleball-courts | https://www.walnutcreekpickleball.net/resources/how-to-find-pickleball-games-contra-costa | https://www.walnutcreekpickleball.net/walnut-creek-pickleball-courts,Playwright,https://walnutcreekpickleball.net,https://www.walnutcreekpickleball.net/,
Warner Tennis Center,https://localtennisclubs.net/,,CA,Country Club,pickleball; tennis; basketball; badminton,Indoor and outdoor,12,ts as well as fitness lovers seeking a comprehensive sports experience. The club features twelve indoor tennis courts and ... Bay Club South San Francisco Tennis and Pickleball is a premier athletic and spor,,,,,info@localtennisclubs.net,,,,,,,localtennisclubs.net,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://localtennisclubs.net/ | https://localtennisclubs.net/explore/ocean-city-tennis-courts-2/ | https://localtennisclubs.net/explore/boaz-high-school-tennis-courts/ | https://localtennisclubs.net/explore/tennis-courts-8/ | https://localtennisclubs.net/company/about-us/ | https://localtennisclubs.net/company/contact/,Playwright,https://localtennisclubs.net,https://localtennisclubs.net/,
Warner Tennis Center,https://playtennisla.com/,Los Angeles,CA,School,pickleball; tennis; padel,Indoor and outdoor,27,"t Canyon Tennis Court Share 5.0 · 1 reviews · 2715 N Vermont Canyon Rd, Los Angeles, CA 90027 Tennis courts in Vermont Canyon Tennis Court 8 courts No lights For players around Los Angeles, CA, Ver",,,,,,,,,,,,playtennisla.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://playtennisla.com/ | https://playtennisla.com/locations/1 | https://playtennisla.com/locations/2 | https://playtennisla.com/locations/3 | https://playtennisla.com/locations/4 | https://playtennisla.com/locations/5 | https://playtennisla.com/locations/6,Playwright,https://playtennisla.com,https://playtennisla.com/,
West End Racquet & Health Club,https://www.westend-club.com/,Torrance,CA,Racquet / Tennis Club,pickleball; tennis; basketball; racquetball,Indoor and outdoor,2,"Time Enrollment Fee starting at: $350 $250 for a limited time 4 Lighted Pickleball Courts 2 Indoor Racquetball Courts Basketball Court Weight Training Gym Cardio Studio Dry Sauna, Wet Steam Room Indoor & Out",,,,,,,,,,,,westend-club.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.westend-club.com/ | https://www.westend-club.com/membership/ | https://www.westend-club.com/junior-programs/junior-tennis/ | https://www.westend-club.com/junior-programs/learn-to-swim/ | https://www.westend-club.com/junior-programs/lifeguard-preparation-program/ | https://www.westend-club.com/junior-programs/sports-camp/ | https://www.westend-club.com/contact/,Playwright,https://westend-club.com,https://www.westend-club.com/,
West Hollywood Hotels,https://www.lapeerhotel.com/,Hollywood,CA,Pickleball Club,pickleball,Indoor and outdoor,,,,,,sales@lapeerhotel.com,info@lapeerhotel.com,,,,,,,lapeerhotel.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.lapeerhotel.com/ | https://www.lapeerhotel.com/events/center-court/ | https://www.lapeerhotel.com/west-hollywood-restaurants/lady-hawk/meet-the-chef/ | https://www.lapeerhotel.com/hollywood-event-venues/book-event-space/ | https://www.lapeerhotel.com/contact/,Playwright,https://lapeerhotel.com,https://www.lapeerhotel.com/,
Westlake Village Apartments,https://www.themeadowsatwestlakevillage.com/,Westlake Village,CA,College / University,pickleball; tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,themeadowsatwestlakevillage.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.themeadowsatwestlakevillage.com/,Playwright,https://themeadowsatwestlakevillage.com,https://www.themeadowsatwestlakevillage.com/,
What You Dink,https://whatyoudink.com/,,CA,Pickleball Club,pickleball; tennis; basketball; badminton,Indoor and outdoor,6,"t 1 min · read aloud 1× The Picklr - Cypress Located in Cypress, The Picklr Cypress boast 6 indoor courts! There is open play throughout the day with the club often hosting leagues, tournaments,",,,,,info@whatyoudink.com,,,,,,,whatyoudink.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://whatyoudink.com/ | https://whatyoudink.com/courts | https://whatyoudink.com/about.php | https://whatyoudink.com/map.php | https://whatyoudink.com/blog/the-picklr-cypress | https://whatyoudink.com/blog/pickleball-village | https://whatyoudink.com/blog/life-time-cypress,Playwright,https://whatyoudink.com,https://whatyoudink.com/,
Where to Play in SF - Tennis Coalition SF,https://www.tenniscoalitionsf.org/,San Francisco,CA,Racquet / Tennis Club,pickleball; tennis,Indoor and outdoor,17,"for socializing and watching matches. Features Features of the new GGPTC will include: + 17 tennis courts + A 7,800-square-foot clubhouse which will encourage community and serve players, spectat",Paula,Murphy,Executive Director,paula@tenniscoalitionsf.org,info@tenniscoalitionsf.org,,,,,,,tenniscoalitionsf.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. Paid access signals present (membership/rental/program).,https://www.tenniscoalitionsf.org/ | https://www.tenniscoalitionsf.org/about/ | https://www.tenniscoalitionsf.org/about/board/ | https://www.tenniscoalitionsf.org/about/supporters/ | https://www.tenniscoalitionsf.org/contact/ | https://www.tenniscoalitionsf.org/about/videos/ | https://www.tenniscoalitionsf.org/ggp-tennis-center-renovation/,Playwright,https://tenniscoalitionsf.org,https://www.tenniscoalitionsf.org/,
Whitetail Club,https://whitetailclub.com/,,CA,Private Club,pickleball; tennis,Indoor and outdoor,,,Tom,Garcia,General Manager,,,tom@whitetailclub.com,tom.garcia@whitetailclub.com,tomgarcia@whitetailclub.com,tgarcia@whitetailclub.com,t.garcia@whitetailclub.com,tomg@whitetailclub.com,whitetailclub.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: mention. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://whitetailclub.com/ | https://whitetailclub.com/lifestyle/membership/ | https://whitetailclub.com/about/ | https://whitetailclub.com/about/executive-team/ | https://whitetailclub.com/about/real-estate-team/ | https://whitetailclub.com/about/press/ | https://whitetailclub.com/about/careers/,Playwright,https://whitetailclub.com,https://whitetailclub.com/,
Woodlake Volleyball,https://woodlakevolleyball.com/,Woodland Hills,CA,School,volleyball,Indoor and outdoor,,,,,,,info@woodlakevolleyball.com,,,,,,,woodlakevolleyball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://woodlakevolleyball.com/ | https://woodlakevolleyball.com/who-we-are/ | https://woodlakevolleyball.com/our-facilities/ | https://woodlakevolleyball.com/contact-us/,Playwright,https://woodlakevolleyball.com,https://woodlakevolleyball.com/,
YMCA of Silicon Valley,https://www.ymcasv.org/,San Jose,CA,YMCA / JCC,pickleball; basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,ymcasv.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.ymcasv.org/ | https://www.ymcasv.org/join | https://www.ymcasv.org/health-wellness/disease-prevention-management | https://www.ymcasv.org/child-care-camps/after-school-programs | https://www.ymcasv.org/child-care-camps/early-learning-programs | https://www.ymcasv.org/ymca-project-cornerstone/schools,Playwright,https://ymcasv.org,https://www.ymcasv.org/,
YMCA of Superior California,https://www.ymcasuperiorcal.org/,Sacramento,CA,YMCA / JCC,pickleball; basketball; volleyball,Indoor and outdoor,,,,,,,membership@ymcasuperiorcal.org,,,,,,,ymcasuperiorcal.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.ymcasuperiorcal.org/ | https://www.ymcasuperiorcal.org/membership | https://www.ymcasuperiorcal.org/courts | https://www.ymcasuperiorcal.org/foodprogram | https://www.ymcasuperiorcal.org/earlylearning | https://www.ymcasuperiorcal.org/schoolage,Playwright,https://ymcasuperiorcal.org,https://www.ymcasuperiorcal.org/,
Youth Soccer Club,https://www.newarksoccer.org/,Newark,CA,School,futsal,Indoor and outdoor,,,Oscar,Lopez,President,,,oscar@newarksoccer.org,oscar.lopez@newarksoccer.org,oscarlopez@newarksoccer.org,olopez@newarksoccer.org,o.lopez@newarksoccer.org,oscarl@newarksoccer.org,newarksoccer.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.newarksoccer.org/ | https://www.newarksoccer.org/about | https://www.newarksoccer.org/staff-board | https://www.newarksoccer.org/teams | https://www.newarksoccer.org/facilities | https://www.newarksoccer.org/programs | https://www.newarksoccer.org/contact,Playwright,https://newarksoccer.org,https://www.newarksoccer.org/,
"Youth Sports Programs in Brentwood, CA",https://www.scholarsacademy.us/,Brentwood,CA,School,basketball,Indoor and outdoor,,,,,,jbaker@scholarsacademy.us,,,,,,,,scholarsacademy.us,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.scholarsacademy.us/ | https://www.scholarsacademy.us/youth-activity-program-brentwood-ca | https://www.scholarsacademy.us/programs/karate-classes-brentwood-ca | https://www.scholarsacademy.us/programs/kickboxing-classes-brentwood-ca | https://www.scholarsacademy.us/programs/judo-classes-brentwood-ca | https://www.scholarsacademy.us/programs/basketball-classes-brentwood-ca | https://www.scholarsacademy.us/about-us,Playwright,https://scholarsacademy.us,https://www.scholarsacademy.us/,
ZA Basketball Academy,https://zabasketball.com/,Glendale,CA,School,basketball,Indoor and outdoor,,,,,,zabasketballcamp@gmail.com,,,,,,,,zabasketball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. CA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://zabasketball.com/ | https://zabasketball.com/about/ | https://zabasketball.com/programs/ | https://zabasketball.com/contact-us/,Playwright,https://zabasketball.com,https://zabasketball.com/,
